"Date","Price","Open","High","Low","Vol.","Change %"
"03/30/2020","856.83","834.85","859.06","834.85","3.75K","2.65%"
"03/27/2020","834.70","827.55","838.28","827.55","4.53K","0.88%"
"03/26/2020","827.40","844.65","845.25","827.55","5.10K","-2.02%"
"03/25/2020","844.50","845.35","850.32","838.32","5.44K","-0.08%"
"03/24/2020","845.20","860.65","860.65","842.42","5.17K","-1.78%"
"03/23/2020","860.50","863.25","876.78","856.63","4.72K","-0.30%"
"03/20/2020","863.10","863.20","863.89","844.58","5.15K","0.11%"
"03/19/2020","862.19","867.95","878.96","856.10","5.32K","-0.65%"
"03/18/2020","867.80","848.30","869.58","848.30","5.17K","2.32%"
"03/17/2020","848.10","853.30","859.30","843.32","5.99K","-0.46%"
"03/16/2020","852.00","837.63","856.14","837.63","6.56K","1.71%"
"03/13/2020","837.70","849.42","849.42","833.19","2.74K","-1.23%"
"03/12/2020","848.12","841.26","858.51","841.26","3.28K","0.93%"
"03/11/2020","840.28","833.81","841.51","831.69","3.34K","0.89%"
"03/10/2020","832.83","838.84","838.84","829.89","9.04K","-0.60%"
"03/09/2020","837.86","826.63","848.80","826.63","7.40K","1.41%"
"03/06/2020","826.17","825.01","832.93","824.55","9.75K","0.20%"
"03/05/2020","824.55","819.90","826.88","819.85","12.48K","0.63%"
"03/04/2020","819.38","813.51","820.00","803.55","11.32K","0.84%"
"03/03/2020","812.53","812.30","815.21","800.12","10.22K","0.12%"
"03/02/2020","811.52","817.93","823.83","811.49","10.86K","-0.70%"
"02/28/2020","817.21","813.98","822.50","813.98","5.92K","0.49%"
"02/27/2020","813.26","812.08","818.33","811.66","11.40K","0.24%"
"02/26/2020","811.30","813.13","816.24","806.83","7.79K","-0.13%"
"02/25/2020","812.35","808.01","813.50","804.16","3.40K","0.66%"
"02/24/2020","807.03","803.03","813.56","803.03","3.10K","0.59%"
"02/21/2020","802.31","807.53","813.64","801.61","2.87K","-0.57%"
"02/20/2020","806.88","796.66","808.38","796.66","8.00K","1.37%"
"02/19/2020","795.94","797.40","799.93","794.65","10.56K","-0.08%"
"02/18/2020","796.60","793.25","799.55","793.20","12.02K","0.44%"
"02/17/2020","793.10","791.85","796.04","787.24","8.94K","0.24%"
"02/14/2020","791.20","794.13","797.09","789.69","10.58K","-0.30%"
"02/13/2020","793.60","791.10","798.13","791.10","11.89K","0.38%"
"02/12/2020","790.58","791.76","791.76","785.71","12.82K","-0.12%"
"02/11/2020","791.50","793.86","795.91","788.96","16.78K","-0.21%"
"02/10/2020","793.14","791.78","799.07","790.18","6.62K","0.25%"
"02/07/2020","791.13","783.83","795.27","783.83","11.61K","1.03%"
"02/06/2020","783.05","776.65","784.86","774.23","9.11K","0.93%"
"02/05/2020","775.87","781.65","781.65","773.58","9.59K","-0.69%"
"02/04/2020","781.30","787.45","787.45","778.23","6.48K","-0.66%"
"02/03/2020","786.50","800.31","800.39","783.75","5.75K","-1.61%"
"01/31/2020","799.33","797.26","802.39","796.20","10.86K","0.39%"
"01/30/2020","796.25","792.68","801.47","792.68","14.84K","0.54%"
"01/29/2020","792.00","785.77","794.20","785.60","10.13K","0.88%"
"01/28/2020","785.12","788.16","790.70","785.44","10.88K","-0.31%"
"01/27/2020","787.60","777.93","791.65","777.93","12.77K","1.46%"
"01/24/2020","776.23","776.96","779.01","774.34","12.73K","0.03%"
"01/23/2020","776.00","771.38","778.97","766.79","14.94K","0.70%"
"01/22/2020","770.60","774.50","774.50","770.44","12.09K","-0.40%"
"01/21/2020","773.72","770.80","775.01","767.94","11.22K","0.55%"
"01/20/2020","769.50","773.92","774.20","768.17","1.30K","-0.47%"
"01/17/2020","773.14","776.41","776.41","768.65","8.87K","-0.33%"
"01/16/2020","775.69","775.33","777.23","770.60","10.15K","0.14%"
"01/15/2020","774.60","770.14","776.18","768.88","11.54K","0.66%"
"01/14/2020","769.49","774.58","778.12","767.08","10.68K","-0.59%"
"01/13/2020","774.06","773.76","780.11","773.39","9.97K","0.17%"
"01/10/2020","772.78","768.28","774.29","766.26","11.29K","0.69%"
"01/09/2020","767.50","757.98","769.67","757.98","14.49K","1.29%"
"01/08/2020","757.75","770.08","772.79","757.52","11.80K","-1.48%"
"01/07/2020","769.12","773.60","777.35","768.42","3.01K","-0.48%"
"01/06/2020","772.82","764.33","775.02","764.33","8.84K","1.20%"
"01/03/2020","763.68","749.28","764.85","749.28","8.67K","2.01%"
"01/02/2020","748.63","751.95","756.47","749.28","9.82K","-0.38%"
"01/01/2020","751.50","751.50","751.50","751.50","","0.00%"
"12/31/2019","751.50","753.38","753.38","751.94","0.01K","-0.08%"
